route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
100018,32,184534-18-001-578.1.12-180100-200,"Bonn Hbf",1,NaN,
100018,32,184532-18-001-578.1.12-182100-200,"Bonn Hbf",1,NaN,
100018,32,184530-18-001-578.1.12-184100-200,"Bonn Hbf",1,NaN,
100018,32,184528-18-001-578.1.12-190100-200,"Bonn Hbf",1,NaN,
100018,32,184526-18-001-578.1.12-192100-200,"Bonn Hbf",1,NaN,
100018,32,184628-18-001-741.1.13-040900-200,"Bonn Hbf",1,NaN,
100018,36,181004-18-001-596.1.12-041300-203,"Bonn Hbf",1,NaN,
100018,36,182696-18-001-596.1.12-035300-203,"Bonn Hbf",1,NaN,
100018,220,181844-18-001-596.1.12-195100-203,"Bonn Hbf",1,NaN,
100018,220,181842-18-001-596.1.12-205100-203,"Bonn Hbf",1,NaN,
100018,220,181840-18-001-596.1.12-215100-203,"Bonn Hbf",1,NaN,
100018,220,181054-18-001-596.1.12-224300-203,"Bonn Hbf",1,NaN,
100018,220,181052-18-001-596.1.12-234300-203,"Bonn Hbf",1,NaN,
100018,36,181050-18-001-596.1.12-043400-203,"Bonn Hbf",1,NaN,
100018,36,181048-18-001-596.1.12-045400-203,"Bonn Hbf",1,NaN,
100018,36,181046-18-001-596.1.12-051400-203,"Bonn Hbf",1,NaN,
100018,210,184816-18-001-596.1.12-223600-203,"Dransdorf",1,NaN,
100018,172,181085-18-001-687.1.18-182100-203,"Buchheim Herler Str.",0,NaN,
100018,172,181083-18-001-687.1.18-184100-203,"Buchheim Herler Str.",0,NaN,
100018,172,181081-18-001-687.1.18-190100-203,"Buchheim Herler Str.",0,NaN,
100018,36,182157-18-001-687.1.18-050100-203,"Buchheim Herler Str.",0,NaN,
100018,36,182155-18-001-687.1.18-052100-203,"Buchheim Herler Str.",0,NaN,
100018,36,182153-18-001-687.1.18-054100-203,"Buchheim Herler Str.",0,NaN,
100018,36,182151-18-001-687.1.18-060100-203,"Buchheim Herler Str.",0,NaN,
100018,36,182149-18-001-687.1.18-062100-203,"Buchheim Herler Str.",0,NaN,
100018,36,182147-18-001-687.1.18-064100-203,"Buchheim Herler Str.",0,NaN,
100018,36,182145-18-001-687.1.18-070100-203,"Buchheim Herler Str.",0,NaN,
100018,36,182143-18-001-687.1.18-072100-203,"Buchheim Herler Str.",0,NaN,
100018,36,182141-18-001-687.1.18-074100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182139-18-001-687.1.18-080100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182137-18-001-687.1.18-082100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182135-18-001-687.1.18-084100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182133-18-001-687.1.18-090100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182131-18-001-687.1.18-092100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182129-18-001-687.1.18-094100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182127-18-001-687.1.18-100100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182125-18-001-687.1.18-102100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182123-18-001-687.1.18-104100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182121-18-001-687.1.18-110100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182119-18-001-687.1.18-112100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182117-18-001-687.1.18-114100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182115-18-001-687.1.18-120100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182113-18-001-687.1.18-122100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182111-18-001-687.1.18-124100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182109-18-001-687.1.18-130100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182107-18-001-687.1.18-132100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182105-18-001-687.1.18-134100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182103-18-001-687.1.18-140100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182101-18-001-687.1.18-142100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182099-18-001-687.1.18-144100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182097-18-001-687.1.18-150100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182095-18-001-687.1.18-152100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182093-18-001-687.1.18-154100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182091-18-001-687.1.18-160100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182089-18-001-687.1.18-162100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182087-18-001-687.1.18-164100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182085-18-001-687.1.18-170100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182083-18-001-687.1.18-172100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182081-18-001-687.1.18-174100-203,"Buchheim Herler Str.",0,NaN,
100018,172,182079-18-001-687.1.18-180100-203,"Buchheim Herler Str.",0,NaN,
100018,172,181277-18-001-687.1.18-192400-203,"Buchheim Herler Str.",0,NaN,
100018,229,181091-18-001-687.1.18-194400-203,"Thielenbruch",0,NaN,
100018,229,181089-18-001-687.1.18-204400-203,"Thielenbruch",0,NaN,
100018,220,181087-18-001-687.1.18-214400-203,"Thielenbruch",0,NaN,
100018,220,184339-18-001-687.1.18-223800-203,"Thielenbruch",0,NaN,
100018,220,184337-18-001-687.1.18-233800-203,"Thielenbruch",0,NaN,
100018,220,184335-18-001-687.1.18-240800-203,"Thielenbruch",0,NaN,
100018,36,181895-18-001-687.1.18-044100-203,"Thielenbruch",0,NaN,
100018,36,181838-18-001-578.1.12-054100-203,"Bonn Hbf",1,NaN,
100018,36,181836-18-001-578.1.12-060100-203,"Bonn Hbf",1,NaN,
100018,36,181834-18-001-578.1.12-062100-203,"Bonn Hbf",1,NaN,
100018,36,181832-18-001-578.1.12-064100-203,"Bonn Hbf",1,NaN,
100018,36,181830-18-001-578.1.12-070100-203,"Bonn Hbf",1,NaN,
100018,36,181828-18-001-578.1.12-072100-203,"Bonn Hbf",1,NaN,
100018,36,181826-18-001-578.1.12-074100-203,"Bonn Hbf",1,NaN,
100018,36,181824-18-001-578.1.12-080100-203,"Bonn Hbf",1,NaN,
100018,36,181822-18-001-578.1.12-082100-203,"Bonn Hbf",1,NaN,
100018,172,181820-18-001-578.1.12-084100-203,"Bonn Hbf",1,NaN,
100018,172,181818-18-001-578.1.12-090100-203,"Bonn Hbf",1,NaN,
100018,172,181816-18-001-578.1.12-092100-203,"Bonn Hbf",1,NaN,
100018,172,181814-18-001-578.1.12-094100-203,"Bonn Hbf",1,NaN,
100018,172,181812-18-001-578.1.12-100100-203,"Bonn Hbf",1,NaN,
100018,172,181810-18-001-578.1.12-102100-203,"Bonn Hbf",1,NaN,
100018,172,181808-18-001-578.1.12-104100-203,"Bonn Hbf",1,NaN,
100018,172,181806-18-001-578.1.12-110100-203,"Bonn Hbf",1,NaN,
100018,172,181804-18-001-578.1.12-112100-203,"Bonn Hbf",1,NaN,
100018,172,181802-18-001-578.1.12-114100-203,"Bonn Hbf",1,NaN,
100018,172,181800-18-001-578.1.12-120100-203,"Bonn Hbf",1,NaN,
100018,172,181798-18-001-578.1.12-122100-203,"Bonn Hbf",1,NaN,
100018,172,181796-18-001-578.1.12-124100-203,"Bonn Hbf",1,NaN,
100018,172,181794-18-001-578.1.12-130100-203,"Bonn Hbf",1,NaN,
100018,172,181792-18-001-578.1.12-132100-203,"Bonn Hbf",1,NaN,
100018,172,181790-18-001-578.1.12-134100-203,"Bonn Hbf",1,NaN,
100018,172,181788-18-001-578.1.12-140100-203,"Bonn Hbf",1,NaN,
100018,172,181786-18-001-578.1.12-142100-203,"Bonn Hbf",1,NaN,
100018,172,181784-18-001-578.1.12-144100-203,"Bonn Hbf",1,NaN,
100018,172,181782-18-001-578.1.12-150100-203,"Bonn Hbf",1,NaN,
100018,172,181780-18-001-578.1.12-152100-203,"Bonn Hbf",1,NaN,
100018,172,181778-18-001-578.1.12-154100-203,"Bonn Hbf",1,NaN,
100018,172,181776-18-001-578.1.12-160100-203,"Bonn Hbf",1,NaN,
100018,172,181774-18-001-578.1.12-162100-203,"Bonn Hbf",1,NaN,
100018,172,181772-18-001-578.1.12-164100-203,"Bonn Hbf",1,NaN,
100018,172,181770-18-001-578.1.12-170100-203,"Bonn Hbf",1,NaN,
100018,172,181768-18-001-578.1.12-172100-203,"Bonn Hbf",1,NaN,
100018,172,181766-18-001-578.1.12-174100-203,"Bonn Hbf",1,NaN,
100018,172,181764-18-001-578.1.12-180100-203,"Bonn Hbf",1,NaN,
100018,172,181762-18-001-578.1.12-182100-203,"Bonn Hbf",1,NaN,
100018,172,181760-18-001-578.1.12-184100-203,"Bonn Hbf",1,NaN,
100018,172,181758-18-001-578.1.12-190100-203,"Bonn Hbf",1,NaN,
100018,172,181756-18-001-578.1.12-192100-203,"Bonn Hbf",1,NaN,
100018,36,181889-18-001-697.1.13-034800-203,"Buchheim Herler Str.",0,NaN,
100018,36,184345-18-001-697.1.13-042800-203,"Buchheim Herler Str.",0,NaN,
100018,172,182179-18-001-697.1.13-040800-203,"Buchheim Herler Str.",0,NaN,
100018,36,182694-18-001-735.1.12-042200-203,"Bonn Hbf",1,NaN,
100018,232,184347-18-001-687.1.18-243800-203,"Brühl Mitte",0,NaN,
100018,233,184349-18-001-687.1.18-253800-203,"Brühl Mitte",0,NaN,
100018,172,184833-18-001-697.1.13-033500-203,"Klettenbergpark",0,NaN,
100018,172,185250-18-001-167.1.12-202500-203,"Dransdorf",1,NaN,
100018,172,185256-18-001-167.1.12-201300-203,"Dransdorf",1,NaN,
100018,236,185252-18-001-167.1.12-224700-203,"Bonn Hbf",1,NaN,
100018,172,184897-18-001-687.1.18-200400-203,"Wesseling",0,NaN,
600606,2,6060220-606-006-1584.2.24-061300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060222-606-006-1584.2.24-063300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060236-606-006-1584.2.24-085300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060238-606-006-1584.2.24-091300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060240-606-006-1584.2.24-093300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060242-606-006-1584.2.24-095300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060244-606-006-1584.2.24-101300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060246-606-006-1584.2.24-103300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060248-606-006-1584.2.24-105300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060250-606-006-1584.2.24-111300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060252-606-006-1584.2.24-113300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060254-606-006-1584.2.24-115300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060256-606-006-1584.2.24-121300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060258-606-006-1584.2.24-123300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060260-606-006-1584.2.24-125300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060292-606-006-1584.2.24-181300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060294-606-006-1584.2.24-183300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060296-606-006-1584.2.24-185300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060298-606-006-1584.2.24-191300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060300-606-006-1584.2.24-193300-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060262-606-006-1584.2.24-131200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060264-606-006-1584.2.24-133200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060266-606-006-1584.2.24-135200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060268-606-006-1584.2.24-141200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060270-606-006-1584.2.24-143200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060272-606-006-1584.2.24-145200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060274-606-006-1584.2.24-151200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060276-606-006-1584.2.24-153200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060278-606-006-1584.2.24-155200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060280-606-006-1584.2.24-161200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060282-606-006-1584.2.24-163200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060284-606-006-1584.2.24-165200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060286-606-006-1584.2.24-171200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060288-606-006-1584.2.24-173200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060290-606-006-1584.2.24-175200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060224-606-006-1584.2.24-065200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060226-606-006-1584.2.24-071200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060228-606-006-1584.2.24-073200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060230-606-006-1584.2.24-075200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060232-606-006-1584.2.24-081200-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060234-606-006-1584.2.24-083200-15,"Malteser-Krankenhaus",1,NaN,
600606,8,6060202-606-006-1584.2.24-201000-15,"Malteser-Krankenhaus",1,NaN,
600606,8,6060204-606-006-1584.2.24-204000-15,"Malteser-Krankenhaus",1,NaN,
600606,8,6060206-606-006-1584.2.24-211000-15,"Malteser-Krankenhaus",1,NaN,
600606,8,6060208-606-006-1584.2.24-214000-15,"Malteser-Krankenhaus",1,NaN,
600606,8,6060210-606-006-1584.2.24-221000-15,"Malteser-Krankenhaus",1,NaN,
600606,8,6060212-606-006-1584.2.24-224000-15,"Malteser-Krankenhaus",1,NaN,
600606,8,6060214-606-006-1584.2.24-231000-15,"Malteser-Krankenhaus",1,NaN,
600606,7,6060216-606-006-1584.2.24-054000-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060218-606-006-1584.2.24-051000-15,"Malteser-Krankenhaus",1,NaN,
600606,2,6060225-606-006-1357.2.21-063800-15,"Ramersdorf",0,NaN,
600606,2,6060227-606-006-1357.2.21-065800-15,"Ramersdorf",0,NaN,
600606,2,6060229-606-006-1357.2.21-071800-15,"Ramersdorf",0,NaN,
600606,2,6060231-606-006-1357.2.21-073800-15,"Ramersdorf",0,NaN,
600606,2,6060233-606-006-1357.2.21-075800-15,"Ramersdorf",0,NaN,
600606,2,6060235-606-006-1357.2.21-081800-15,"Ramersdorf",0,NaN,
600606,2,6060221-606-006-1357.2.21-060000-15,"Ramersdorf",0,NaN,
600606,2,6060223-606-006-1357.2.21-062000-15,"Ramersdorf",0,NaN,
600606,2,6060237-606-006-1357.2.21-084000-15,"Ramersdorf",0,NaN,
600606,2,6060239-606-006-1357.2.21-090000-15,"Ramersdorf",0,NaN,
600606,2,6060241-606-006-1357.2.21-092000-15,"Ramersdorf",0,NaN,
600606,2,6060243-606-006-1357.2.21-094000-15,"Ramersdorf",0,NaN,
600606,2,6060245-606-006-1357.2.21-100000-15,"Ramersdorf",0,NaN,
600606,2,6060247-606-006-1357.2.21-102000-15,"Ramersdorf",0,NaN,
600606,2,6060249-606-006-1357.2.21-104000-15,"Ramersdorf",0,NaN,
600606,2,6060251-606-006-1357.2.21-110000-15,"Ramersdorf",0,NaN,
600606,2,6060253-606-006-1357.2.21-112000-15,"Ramersdorf",0,NaN,
600606,2,6060255-606-006-1357.2.21-114000-15,"Ramersdorf",0,NaN,
600606,2,6060257-606-006-1357.2.21-120000-15,"Ramersdorf",0,NaN,
600606,2,6060259-606-006-1357.2.21-122000-15,"Ramersdorf",0,NaN,
600606,2,6060261-606-006-1357.2.21-124000-15,"Ramersdorf",0,NaN,
600606,2,6060263-606-006-1357.2.21-130000-15,"Ramersdorf",0,NaN,
600606,2,6060265-606-006-1357.2.21-132000-15,"Ramersdorf",0,NaN,
600606,2,6060267-606-006-1357.2.21-134000-15,"Ramersdorf",0,NaN,
600606,2,6060269-606-006-1357.2.21-140000-15,"Ramersdorf",0,NaN,
600606,2,6060271-606-006-1357.2.21-142000-15,"Ramersdorf",0,NaN,
600606,2,6060273-606-006-1357.2.21-144000-15,"Ramersdorf",0,NaN,
600606,2,6060275-606-006-1357.2.21-150000-15,"Ramersdorf",0,NaN,
600606,2,6060277-606-006-1357.2.21-152000-15,"Ramersdorf",0,NaN,
600606,2,6060279-606-006-1357.2.21-154000-15,"Ramersdorf",0,NaN,
600606,2,6060281-606-006-1357.2.21-160000-15,"Ramersdorf",0,NaN,
600606,2,6060283-606-006-1357.2.21-162000-15,"Ramersdorf",0,NaN,
600606,2,6060285-606-006-1357.2.21-164000-15,"Ramersdorf",0,NaN,
600606,2,6060287-606-006-1357.2.21-170000-15,"Ramersdorf",0,NaN,
600606,2,6060289-606-006-1357.2.21-172000-15,"Ramersdorf",0,NaN,
600606,2,6060291-606-006-1357.2.21-174000-15,"Ramersdorf",0,NaN,
600606,2,6060293-606-006-1357.2.21-180000-15,"Ramersdorf",0,NaN,
600606,2,6060295-606-006-1357.2.21-182000-15,"Ramersdorf",0,NaN,
600606,2,6060297-606-006-1357.2.21-184000-15,"Ramersdorf",0,NaN,
600606,2,6060299-606-006-1357.2.21-190000-15,"Ramersdorf",0,NaN,
600606,2,6060301-606-006-1357.2.21-192000-15,"Ramersdorf",0,NaN,
600606,2,6060303-606-006-1357.2.21-194000-15,"Ramersdorf",0,NaN,
600606,8,6060203-606-006-1357.2.21-200800-15,"Ramersdorf",0,NaN,
600606,8,6060205-606-006-1357.2.21-203800-15,"Ramersdorf",0,NaN,
600606,8,6060207-606-006-1357.2.21-210800-15,"Ramersdorf",0,NaN,
600606,8,6060209-606-006-1357.2.21-213800-15,"Ramersdorf",0,NaN,
600606,8,6060211-606-006-1357.2.21-220800-15,"Ramersdorf",0,NaN,
600606,8,6060213-606-006-1357.2.21-223800-15,"Ramersdorf",0,NaN,
600606,8,6060215-606-006-1357.2.21-230800-15,"Ramersdorf",0,NaN,
600606,7,6060217-606-006-1357.2.21-053800-15,"Ramersdorf",0,NaN,
600606,2,6060219-606-006-1357.2.21-050800-15,"Ramersdorf",0,NaN,
600670,2,6700163-670-006-687.2.35-064700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700165-670-006-687.2.35-071700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700167-670-006-687.2.35-074700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700169-670-006-687.2.35-081700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700197-670-006-687.2.35-151700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700199-670-006-687.2.35-154700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700201-670-006-687.2.35-161700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700205-670-006-687.2.35-164700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700207-670-006-687.2.35-171700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700209-670-006-687.2.35-174700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700211-670-006-687.2.35-181700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,8,6700139-670-006-687.2.35-044700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,8,6700141-670-006-687.2.35-054700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,8,6700143-670-006-687.2.35-201700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,8,6700145-670-006-687.2.35-211700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,8,6700147-670-006-687.2.35-221700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,8,6700149-670-006-687.2.35-231700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,8,6700151-670-006-687.2.35-241700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,184,6700153-670-006-687.2.35-204700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,184,6700155-670-006-687.2.35-214700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,184,6700157-670-006-687.2.35-224700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,7,6700159-670-006-687.2.35-051700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700161-670-006-687.2.35-061700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700171-670-006-687.2.35-084700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700173-670-006-687.2.35-091700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700175-670-006-687.2.35-094700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700177-670-006-687.2.35-101700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700179-670-006-687.2.35-104700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700181-670-006-687.2.35-111700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700183-670-006-687.2.35-114700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700185-670-006-687.2.35-121700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700187-670-006-687.2.35-124700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700189-670-006-687.2.35-131700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700191-670-006-687.2.35-134700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700193-670-006-687.2.35-141700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700195-670-006-687.2.35-144700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700213-670-006-687.2.35-184700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700215-670-006-687.2.35-191700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700217-670-006-687.2.35-194700-15,"Köln/Bonn Flughafen Bf",0,NaN,
600670,2,6700168-670-006-892.2.24-053600-15,"Bonn Hbf",1,NaN,
600670,2,6700170-670-006-892.2.24-060600-15,"Bonn Hbf",1,NaN,
600670,2,6700172-670-006-892.2.24-063600-15,"Bonn Hbf",1,NaN,
600670,2,6700180-670-006-892.2.24-083600-15,"Bonn Hbf",1,NaN,
600670,2,6700182-670-006-892.2.24-090600-15,"Bonn Hbf",1,NaN,
600670,2,6700184-670-006-892.2.24-093600-15,"Bonn Hbf",1,NaN,
600670,2,6700186-670-006-892.2.24-100600-15,"Bonn Hbf",1,NaN,
600670,2,6700188-670-006-892.2.24-103600-15,"Bonn Hbf",1,NaN,
600670,2,6700190-670-006-892.2.24-110600-15,"Bonn Hbf",1,NaN,
600670,2,6700192-670-006-892.2.24-113600-15,"Bonn Hbf",1,NaN,
600670,2,6700194-670-006-892.2.24-120600-15,"Bonn Hbf",1,NaN,
600670,2,6700196-670-006-892.2.24-123600-15,"Bonn Hbf",1,NaN,
600670,2,6700198-670-006-892.2.24-130600-15,"Bonn Hbf",1,NaN,
600670,2,6700200-670-006-892.2.24-133600-15,"Bonn Hbf",1,NaN,
600670,2,6700202-670-006-892.2.24-140600-15,"Bonn Hbf",1,NaN,
600670,2,6700204-670-006-892.2.24-143600-15,"Bonn Hbf",1,NaN,
600670,2,6700216-670-006-892.2.24-173600-15,"Bonn Hbf",1,NaN,
600670,2,6700218-670-006-892.2.24-180600-15,"Bonn Hbf",1,NaN,
600670,2,6700220-670-006-892.2.24-183600-15,"Bonn Hbf",1,NaN,
600670,2,6700222-670-006-892.2.24-190600-15,"Bonn Hbf",1,NaN,
600670,2,6700224-670-006-892.2.24-193600-15,"Bonn Hbf",1,NaN,
600670,2,6700206-670-006-892.2.24-150600-15,"Bonn Hbf",1,NaN,
600670,2,6700208-670-006-892.2.24-153600-15,"Bonn Hbf",1,NaN,
600670,2,6700210-670-006-892.2.24-160600-15,"Bonn Hbf",1,NaN,
600670,2,6700212-670-006-892.2.24-163600-15,"Bonn Hbf",1,NaN,
600670,2,6700214-670-006-892.2.24-170600-15,"Bonn Hbf",1,NaN,
600670,2,6700174-670-006-892.2.24-070600-15,"Bonn Hbf",1,NaN,
600670,2,6700176-670-006-892.2.24-073600-15,"Bonn Hbf",1,NaN,
600670,2,6700178-670-006-892.2.24-080600-15,"Bonn Hbf",1,NaN,
600670,8,6700150-670-006-892.2.24-204600-15,"Bonn Hbf",1,NaN,
600670,8,6700152-670-006-892.2.24-214600-15,"Bonn Hbf",1,NaN,
600670,8,6700154-670-006-892.2.24-224600-15,"Bonn Hbf",1,NaN,
600670,8,6700156-670-006-892.2.24-234600-15,"Bonn Hbf",1,NaN,
600670,8,6700158-670-006-892.2.24-244600-15,"Bonn Hbf",1,NaN,
600670,184,6700160-670-006-892.2.24-201600-15,"Bonn Hbf",1,NaN,
600670,184,6700162-670-006-892.2.24-211600-15,"Bonn Hbf",1,NaN,
600670,184,6700164-670-006-892.2.24-221600-15,"Bonn Hbf",1,NaN,
600670,184,6700166-670-006-892.2.24-231600-15,"Bonn Hbf",1,NaN,
1200843,2,6-843-012-8845.2.21-063500-1,"Hertersplatz",1,NaN,
1200843,2,10-843-012-8845.2.21-070500-1,"Hertersplatz",1,NaN,
1200843,2,68-843-012-8845.2.21-080500-1,"Hertersplatz",1,NaN,
1200843,2,16-843-012-8845.2.21-090500-1,"Hertersplatz",1,NaN,
1200843,2,20-843-012-8845.2.21-100500-1,"Hertersplatz",1,NaN,
1200843,2,24-843-012-8845.2.21-110500-1,"Hertersplatz",1,NaN,
1200843,2,28-843-012-8845.2.21-120500-1,"Hertersplatz",1,NaN,
1200843,2,32-843-012-8845.2.21-130500-1,"Hertersplatz",1,NaN,
1200843,2,36-843-012-8845.2.21-140500-1,"Hertersplatz",1,NaN,
1200843,2,40-843-012-8845.2.21-150500-1,"Hertersplatz",1,NaN,
1200843,2,44-843-012-8845.2.21-160500-1,"Hertersplatz",1,NaN,
1200843,2,48-843-012-8845.2.21-170500-1,"Hertersplatz",1,NaN,
1200843,2,52-843-012-8845.2.21-180500-1,"Hertersplatz",1,NaN,
1200843,2,56-843-012-8845.2.21-190500-1,"Hertersplatz",1,NaN,
1200843,2,2-843-012-1341.2.21-053700-1,"Hertersplatz",1,NaN,
1200843,2,4-843-012-1341.2.21-060700-1,"Hertersplatz",1,NaN,
1200843,2,8-843-012-1341.2.21-062700-1,"Hertersplatz",1,NaN,
1200843,2,14-843-012-1341.2.21-080700-1,"Hertersplatz",1,NaN,
1200843,2,18-843-012-1341.2.21-090700-1,"Hertersplatz",1,NaN,
1200843,2,22-843-012-1341.2.21-100700-1,"Hertersplatz",1,NaN,
1200843,2,26-843-012-1341.2.21-110700-1,"Hertersplatz",1,NaN,
1200843,2,30-843-012-1341.2.21-120700-1,"Hertersplatz",1,NaN,
1200843,2,34-843-012-1341.2.21-130700-1,"Hertersplatz",1,NaN,
1200843,2,38-843-012-1341.2.21-140700-1,"Hertersplatz",1,NaN,
1200843,2,42-843-012-1341.2.21-150700-1,"Hertersplatz",1,NaN,
1200843,2,46-843-012-1341.2.21-160700-1,"Hertersplatz",1,NaN,
1200843,2,50-843-012-1341.2.21-170700-1,"Hertersplatz",1,NaN,
1200843,2,54-843-012-1341.2.21-180700-1,"Hertersplatz",1,NaN,
